var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
Log_AnnualKgal_Bin,TotalPersonsinHousehold,0.327,0.107,Yes,0.000,1493
Log_AnnualKgal_Bin,survey_year,0.000,0.000,No,1.000,1539
Log_AnnualKgal_Bin,survey_other_sources_pct,0.013,0.000,No,0.900,89
Log_AnnualKgal_Bin,survey_year_built,0.157,0.025,Yes,0.000,1493
Log_AnnualKgal_Bin,survey_age_of_home,-0.157,0.025,Yes,0.000,1493
Log_AnnualKgal_Bin,survey_years_in_home,-0.009,0.000,No,0.726,1491
Log_AnnualKgal_Bin,survey_income,0.251,0.063,Yes,0.000,1329
Log_AnnualKgal_Bin,PremiseYear,0.114,0.013,Yes,0.000,1008
Log_AnnualKgal_Bin,RandomSequence,-0.004,0.000,No,0.780,3935
Log_AnnualKgal_Bin,NormalizedAnnual,0.951,0.905,Yes,0.000,3935
Log_AnnualKgal_Bin,NormalizedNonseasonal,0.503,0.253,Yes,0.000,2924
Log_AnnualKgal_Bin,NormalizedSeasonal,0.696,0.485,Yes,0.000,2793
Log_AnnualKgal_Bin,StandardizedAnnualresidualbyfamily,0.882,0.779,Yes,0.000,1493
Log_AnnualKgal_Bin,StandardizedNonseasonalresidualbyfamily,0.523,0.274,Yes,0.000,1161
Log_AnnualKgal_Bin,StandardizedSeasonalresidualbyfamily,0.672,0.452,Yes,0.000,1124
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Isyourtapwaterclearandfreeofdiscoloration,0.154,0.024,Yes,0.003,358
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,0.097,0.009,No,0.067,357
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,0.333,0.111,Yes,0.000,361
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Howmanybedroomsdoesthishousehave,0.050,0.003,No,0.340,361
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Adultsincludingyouage18,0.086,0.007,No,0.108,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Teenagersage1317,0.131,0.017,Yes,0.014,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Childrenage312,0.113,0.013,Yes,0.035,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,InfantsorToddlersunderage3,0.132,0.017,Yes,0.014,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,IndicatorofeachfirstmatchingcaseasPrimary,0.000,0.000,No,1.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_toilets,0.082,0.007,No,0.122,360
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_bathtub_showers,0.034,0.001,No,0.519,353
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_bathtub_only,0.070,0.005,No,0.274,246
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_whirlpools,0.052,0.003,No,0.434,227
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_shower_only,0.018,0.000,No,0.767,284
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_utility_sink,-0.053,0.003,No,0.412,244
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_bathtubs,0.096,0.009,No,0.072,354
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_showers,0.072,0.005,No,0.177,357
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_disposal,0.056,0.003,No,0.297,347
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_ice_maker,-0.061,0.004,No,0.255,353
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_dishwasher,0.091,0.008,No,0.084,359
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_clothes_washer_HE,0.080,0.006,No,0.136,351
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_tankless,0.097,0.009,No,0.076,334
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_on_demand,0.031,0.001,No,0.574,331
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_evap_cooler,-0.001,0.000,No,0.982,341
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_humidifier,-0.009,0.000,No,0.869,338
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_treatment,-0.001,0.000,No,0.984,343
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_aquarium,0.014,0.000,No,0.790,344
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_pets,-0.151,0.023,Yes,0.005,346
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_spa_indoor,-0.051,0.003,No,0.342,344
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_water_feature_indoor,0.011,0.000,No,0.838,345
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_greenhouse_indoor,-0.083,0.007,No,0.124,344
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_other_features,-0.017,0.000,No,0.759,340
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_toilets_GT16,-0.162,0.026,Yes,0.023,196
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_toilets_16,0.136,0.018,No,0.064,186
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_toilets_HET,0.077,0.006,No,0.353,146
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_toilets_dual,-0.017,0.000,No,0.858,117
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_showers_hydra,0.061,0.004,No,0.271,326
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_showers_rain,0.032,0.001,No,0.583,295
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_number_of_showers_spray,0.123,0.015,Yes,0.027,325
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_toilets_10,0.019,0.000,No,0.718,348
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_showerheads_10,0.073,0.005,No,0.169,353
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_clothes_washer_10,0.061,0.004,No,0.255,354
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_dishwasher_10,-0.016,0.000,No,0.767,344
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_leak_toilet,0.005,0.000,No,0.924,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_faucet_drips,-0.002,0.000,No,0.963,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_leak_pool,0.083,0.007,No,0.116,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_leak_irrigation,0.083,0.007,No,0.116,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_leak_other,0.063,0.004,No,0.228,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_gas,0.022,0.000,No,0.675,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_electric,0.018,0.000,No,0.739,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_propane,-0.029,0.001,No,0.583,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_solar,0.000,0.000,Yes,0.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait,0.151,0.023,Yes,0.005,347
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait_kitchen,-0.140,0.020,Yes,0.007,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait_master_bath,-0.040,0.002,No,0.446,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait_other_bath,-0.076,0.006,No,0.150,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait_other_room,-0.054,0.003,No,0.301,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation,-0.077,0.006,No,0.148,354
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_no_maintenance,0.052,0.003,No,0.650,79
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_well,-0.020,0.000,No,0.699,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_canal_ditch,0.000,0.000,Yes,0.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_stream,0.027,0.001,No,0.610,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_rain_barrel,0.010,0.000,No,0.844,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_roof_direction,0.060,0.004,No,0.251,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_gray_water,-0.029,0.001,No,0.583,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_turf,-0.138,0.019,Yes,0.008,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_trees_and_shrubs,-0.081,0.007,No,0.124,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_garden_veggie,-0.035,0.001,No,0.508,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_garden_flower,-0.105,0.011,Yes,0.046,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_low_water,-0.012,0.000,No,0.819,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_nonirrigated,-0.057,0.003,No,0.282,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground,0.101,0.010,No,0.364,83
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_timer,0.052,0.003,No,0.325,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_master,0.026,0.001,No,0.620,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_bfp,0.006,0.000,No,0.915,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_drip,0.056,0.003,No,0.289,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_manual_override,0.018,0.000,No,0.736,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_sensor_soil,0.058,0.003,No,0.267,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_sensor_rain,0.000,0.000,Yes,0.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_wbic,0.096,0.009,No,0.068,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_spa_or_hot_tub_outdoor,0.126,0.016,Yes,0.017,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_pool,0.013,0.000,No,0.829,279
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_program_participation_3,-0.096,0.009,No,0.068,362
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_conservation_last_few,-0.112,0.013,Yes,0.037,344
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_giveaway_3,-0.029,0.001,No,0.583,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_retrofit_rebate_3,-0.018,0.000,No,0.734,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_rebate_3,0.000,0.000,Yes,0.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_followed_guidelines,-0.073,0.005,No,0.167,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_clothes_washer_HE,0.028,0.001,No,0.592,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_conservation_shower_short,-0.040,0.002,No,0.444,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_showerheads_LF,-0.100,0.010,No,0.057,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_toilet_inserts,-0.055,0.003,No,0.299,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_toilets_last_few,-0.079,0.006,No,0.133,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_disposal_used_less,-0.027,0.001,No,0.612,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_dishwasher_used_less,-0.060,0.004,No,0.257,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_clothes_washer_used_less,-0.110,0.012,Yes,0.036,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_faucet_drips_repaired,-0.131,0.017,Yes,0.013,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_audit_last_few,-0.020,0.000,No,0.699,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_shower_bucket,-0.071,0.005,No,0.174,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_replaced_dishwasher_HE,-0.119,0.014,Yes,0.023,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_car_washed_less_often,-0.097,0.009,No,0.064,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_less_often,-0.123,0.015,Yes,0.019,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_avoid_heat,-0.166,0.028,Yes,0.002,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscape_low_water_last_few,-0.017,0.000,No,0.746,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_timer_shortened_last_few,-0.062,0.004,No,0.240,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_leak_irrigation_repaired,0.006,0.000,No,0.915,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_monitor,-0.018,0.000,No,0.734,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_irrigation_inground_cycle,-0.029,0.001,No,0.583,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_gray_water_last_few,-0.015,0.000,No,0.778,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_rain_barrel_last_few,-0.084,0.007,No,0.108,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_household_pays,0.029,0.001,No,0.586,362
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_renter,0.076,0.006,No,0.153,357
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_homies,-0.067,0.005,No,0.206,356
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_adults_employed,0.144,0.021,Yes,0.007,356
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_baths_per_week,0.042,0.002,No,0.433,358
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_showers_not_at_home,0.084,0.007,No,0.112,359
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_participant,-0.031,0.001,No,0.554,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_waiting,-0.041,0.002,No,0.467,310
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_hot_water_wait_bother,0.049,0.002,No,0.381,317
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_landscaper,0.172,0.030,No,0.129,79
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_manual_irrigation_pct,-0.109,0.012,No,0.323,84
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_car_washed,-0.009,0.000,No,0.862,358
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_walk_washed,0.040,0.002,No,0.454,347
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_drought,0.084,0.007,No,0.114,356
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_highest_grade,0.044,0.002,No,0.412,354
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_A,-0.174,0.030,Yes,0.001,348
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_B,0.010,0.000,No,0.851,355
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_C,0.136,0.019,Yes,0.011,352
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_D,-0.056,0.003,No,0.294,354
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_E,-0.102,0.010,No,0.056,348
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_F,0.012,0.000,No,0.814,358
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_G,0.012,0.000,No,0.818,355
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_H,0.048,0.002,No,0.378,345
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_I,-0.038,0.001,No,0.486,332
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_J,-0.123,0.015,Yes,0.021,349
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_K,-0.142,0.020,Yes,0.008,349
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_L,0.052,0.003,No,0.331,346
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_M,0.040,0.002,No,0.453,356
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_N,0.021,0.000,No,0.691,352
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_O,-0.057,0.003,No,0.288,351
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_P,-0.106,0.011,Yes,0.048,349
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_Q,-0.049,0.002,No,0.363,351
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_R,-0.070,0.005,No,0.190,349
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,reuws2_attitude_S,-0.084,0.007,No,0.116,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,PctSeasonal,-0.049,0.002,No,0.349,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,Inwhatyeardidyoumovetothishome,0.195,0.038,Yes,0.000,352
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,TotalPersonsinHousehold,0.179,0.032,Yes,0.001,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_year,0.000,0.000,No,1.000,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_year_built,0.119,0.014,Yes,0.027,345
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_age_of_home,-0.119,0.014,Yes,0.027,345
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_years_in_home,-0.195,0.038,Yes,0.000,352
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,survey_income,0.035,0.001,No,0.533,319
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,RandomSequence,-0.008,0.000,No,0.875,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,NormalizedAnnual,0.084,0.007,No,0.109,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,NormalizedNonseasonal,0.111,0.012,Yes,0.034,363
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,NormalizedSeasonal,0.015,0.000,No,0.777,359
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,StandardizedAnnualresidualbyfamily,0.031,0.001,No,0.566,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,StandardizedNonseasonalresidualbyfamily,0.059,0.003,No,0.271,350
DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,StandardizedSeasonalresidualbyfamily,-0.004,0.000,No,0.947,346
Isyourtapwaterclearandfreeofdiscoloration,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,0.046,0.002,No,0.387,356
Isyourtapwaterclearandfreeofdiscoloration,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,0.250,0.063,Yes,0.000,360
Isyourtapwaterclearandfreeofdiscoloration,Howmanybedroomsdoesthishousehave,0.091,0.008,No,0.084,359
Isyourtapwaterclearandfreeofdiscoloration,Adultsincludingyouage18,0.037,0.001,No,0.496,347
Isyourtapwaterclearandfreeofdiscoloration,Teenagersage1317,0.047,0.002,No,0.387,347
Isyourtapwaterclearandfreeofdiscoloration,Childrenage312,0.060,0.004,No,0.264,347
Isyourtapwaterclearandfreeofdiscoloration,InfantsorToddlersunderage3,0.080,0.006,No,0.137,347
Isyourtapwaterclearandfreeofdiscoloration,IndicatorofeachfirstmatchingcaseasPrimary,0.000,0.000,No,1.000,361
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_toilets,0.057,0.003,No,0.282,357
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_bathtub_showers,0.012,0.000,No,0.818,351
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_bathtub_only,-0.029,0.001,No,0.653,244
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_whirlpools,0.155,0.024,Yes,0.020,225
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_shower_only,0.030,0.001,No,0.618,282
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_utility_sink,0.085,0.007,No,0.186,242
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_bathtubs,0.003,0.000,No,0.954,352
Isyourtapwaterclearandfreeofdiscoloration,survey_number_of_showers,0.026,0.001,No,0.620,355
Isyourtapwaterclearandfreeofdiscoloration,survey_disposal,0.074,0.005,No,0.171,345
Isyourtapwaterclearandfreeofdiscoloration,survey_ice_maker,0.003,0.000,No,0.957,351
Isyourtapwaterclearandfreeofdiscoloration,survey_dishwasher,-0.044,0.002,No,0.403,357
Isyourtapwaterclearandfreeofdiscoloration,survey_clothes_washer_HE,-0.022,0.000,No,0.688,349
Isyourtapwaterclearandfreeofdiscoloration,survey_hot_water_tankless,-0.048,0.002,No,0.388,332
Isyourtapwaterclearandfreeofdiscoloration,survey_hot_water_on_demand,-0.027,0.001,No,0.630,329
Isyourtapwaterclearandfreeofdiscoloration,survey_evap_cooler,-0.047,0.002,No,0.383,339
Isyourtapwaterclearandfreeofdiscoloration,survey_humidifier,-0.045,0.002,No,0.407,336
Isyourtapwaterclearandfreeofdiscoloration,survey_treatment,0.071,0.005,No,0.194,341
Isyourtapwaterclearandfreeofdiscoloration,survey_aquarium,0.103,0.011,No,0.057,342
Isyourtapwaterclearandfreeofdiscoloration,survey_pets,0.161,0.026,Yes,0.003,344
Isyourtapwaterclearandfreeofdiscoloration,survey_spa_indoor,-0.020,0.000,No,0.718,342
