var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
PctSeasonal,survey_other_sources_pct,-0.374,0.140,Yes,0.001,75
PctSeasonal,survey_year,0.000,0.000,No,1.000,1193
PctSeasonal,survey_year_built,0.029,0.001,No,0.319,1155
PctSeasonal,survey_years_in_home,0.106,0.011,Yes,0.000,1155
PctSeasonal,SurveyID,0.117,0.014,Yes,0.000,2925
PctSeasonal,reuws2_attitude_A,0.034,0.001,No,0.255,1150
PctSeasonal,reuws2_attitude_B,-0.066,0.004,Yes,0.026,1149
PctSeasonal,reuws2_attitude_C,-0.039,0.002,No,0.190,1140
PctSeasonal,reuws2_attitude_D,-0.034,0.001,No,0.252,1156
PctSeasonal,reuws2_attitude_E,-0.032,0.001,No,0.274,1145
PctSeasonal,reuws2_attitude_F,-0.094,0.009,Yes,0.001,1170
PctSeasonal,reuws2_attitude_G,-0.026,0.001,No,0.381,1163
PctSeasonal,reuws2_attitude_H,-0.090,0.008,Yes,0.003,1123
PctSeasonal,reuws2_attitude_I,0.005,0.000,No,0.862,1118
PctSeasonal,reuws2_attitude_J,0.003,0.000,No,0.907,1147
PctSeasonal,reuws2_attitude_K,0.092,0.008,Yes,0.002,1146
PctSeasonal,reuws2_attitude_L,-0.004,0.000,No,0.879,1140
PctSeasonal,reuws2_attitude_M,-0.037,0.001,No,0.211,1161
PctSeasonal,reuws2_attitude_N,-0.050,0.002,No,0.090,1156
PctSeasonal,reuws2_attitude_O,0.027,0.001,No,0.359,1159
PctSeasonal,reuws2_attitude_P,-0.006,0.000,No,0.844,1150
PctSeasonal,reuws2_attitude_Q,-0.067,0.005,Yes,0.023,1148
PctSeasonal,reuws2_attitude_R,-0.078,0.006,Yes,0.008,1149
PctSeasonal,reuws2_attitude_S,0.013,0.000,No,0.664,1150
PctSeasonal,survey_car_washed,-0.039,0.002,No,0.179,1174
PctSeasonal,survey_drought,-0.098,0.010,Yes,0.001,1158
PctSeasonal,survey_highest_grade,0.095,0.009,Yes,0.001,1162
PctSeasonal,survey_hot_water_wait_bother,-0.039,0.002,No,0.204,1047
PctSeasonal,survey_hot_water_waiting,0.044,0.002,No,0.157,1027
PctSeasonal,survey_landscaper,0.112,0.012,Yes,0.001,824
PctSeasonal,survey_manual_irrigation_pct,-0.358,0.128,Yes,0.000,831
PctSeasonal,survey_spa_or_hot_tub_outdoor_filled,0.099,0.010,No,0.401,74
PctSeasonal,survey_walk_washed,0.019,0.000,No,0.530,1141
PctSeasonal,RandomSequence,0.019,0.000,No,0.292,2925
PctSeasonal,DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,-0.049,0.002,No,0.349,363
PctSeasonal,Isyourtapwaterclearandfreeofdiscoloration,0.044,0.002,No,0.408,361
PctSeasonal,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,-0.010,0.000,No,0.855,360
PctSeasonal,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,0.037,0.001,No,0.478,365
PctSeasonal,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.042,0.002,No,0.369,461
PctSeasonal,survey_adults_employed,-0.160,0.026,Yes,0.000,1169
PctSeasonal,survey_aquarium,0.010,0.000,No,0.742,1123
PctSeasonal,survey_audit_last_few,0.006,0.000,No,0.826,1193
PctSeasonal,survey_baths_per_week,-0.143,0.020,Yes,0.000,1171
PctSeasonal,survey_canal_ditch,-0.033,0.001,No,0.251,1193
PctSeasonal,survey_car_washed_less_often,-0.001,0.000,No,0.980,1193
PctSeasonal,survey_clothes_washer_HE,0.021,0.000,No,0.477,1141
PctSeasonal,survey_clothes_washer_used_less,0.064,0.004,Yes,0.028,1193
PctSeasonal,survey_conservation_last_few,0.092,0.008,Yes,0.002,1133
PctSeasonal,survey_conservation_shower_short,0.062,0.004,Yes,0.031,1193
PctSeasonal,survey_dishwasher,0.138,0.019,Yes,0.000,1178
PctSeasonal,survey_dishwasher_used_less,0.124,0.015,Yes,0.000,1193
PctSeasonal,survey_disposal,0.204,0.041,Yes,0.000,1170
PctSeasonal,survey_disposal_used_less,0.128,0.016,Yes,0.000,1193
PctSeasonal,survey_evap_cooler,-0.009,0.000,No,0.773,1115
PctSeasonal,survey_faucet_drips,-0.071,0.005,Yes,0.014,1193
PctSeasonal,survey_faucet_drips_repaired,0.054,0.003,No,0.064,1193
PctSeasonal,survey_followed_guidelines,0.063,0.004,Yes,0.029,1193
PctSeasonal,survey_garden_flower,0.241,0.058,Yes,0.000,1193
PctSeasonal,survey_garden_veggie,0.147,0.022,Yes,0.000,1193
PctSeasonal,survey_giveaway_3,0.034,0.001,No,0.241,1193
PctSeasonal,survey_gray_water,0.035,0.001,No,0.232,1193
PctSeasonal,survey_gray_water_last_few,-0.003,0.000,No,0.911,1193
PctSeasonal,survey_greenhouse_indoor,0.069,0.005,Yes,0.020,1118
PctSeasonal,survey_homies,0.006,0.000,No,0.839,1167
PctSeasonal,survey_hot_water_electric,-0.086,0.007,Yes,0.003,1193
PctSeasonal,survey_hot_water_gas,0.086,0.007,Yes,0.003,1193
PctSeasonal,survey_hot_water_on_demand,0.035,0.001,No,0.251,1091
PctSeasonal,survey_hot_water_propane,-0.071,0.005,Yes,0.014,1193
PctSeasonal,survey_hot_water_solar,0.015,0.000,No,0.616,1193
PctSeasonal,survey_hot_water_tankless,-0.025,0.001,No,0.410,1103
PctSeasonal,survey_hot_water_wait,0.010,0.000,No,0.730,1161
PctSeasonal,survey_hot_water_wait_kitchen,-0.008,0.000,No,0.771,1193
PctSeasonal,survey_hot_water_wait_master_bath,-0.016,0.000,No,0.571,1193
PctSeasonal,survey_hot_water_wait_other_bath,-0.018,0.000,No,0.530,1193
PctSeasonal,survey_hot_water_wait_other_room,0.023,0.001,No,0.434,1193
PctSeasonal,survey_household_pays,0.032,0.001,No,0.277,1177
PctSeasonal,survey_humidifier,0.114,0.013,Yes,0.000,1123
PctSeasonal,survey_ice_maker,0.070,0.005,Yes,0.018,1158
PctSeasonal,survey_irrigation,0.339,0.115,Yes,0.000,1161
PctSeasonal,survey_irrigation_avoid_heat,0.197,0.039,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground,0.419,0.176,Yes,0.000,831
PctSeasonal,survey_irrigation_inground_bfp,0.346,0.120,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_cycle,0.110,0.012,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_drip,0.231,0.054,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_master,0.303,0.092,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_monitor,0.296,0.088,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_timer,0.472,0.223,Yes,0.000,1193
PctSeasonal,survey_irrigation_inground_timer_adjusted,-0.092,0.008,Yes,0.038,511
PctSeasonal,survey_irrigation_inground_wbic,0.110,0.012,Yes,0.000,1193
PctSeasonal,survey_irrigation_less_often,0.027,0.001,No,0.355,1193
PctSeasonal,survey_irrigation_manual_override,0.346,0.120,Yes,0.000,1193
PctSeasonal,survey_irrigation_sensor_rain,0.096,0.009,Yes,0.001,1193
PctSeasonal,survey_irrigation_sensor_soil,0.000,0.000,No,0.996,1193
PctSeasonal,survey_irrigation_timer_shortened_last_few,0.305,0.093,Yes,0.000,1193
PctSeasonal,survey_landscape_low_water,0.166,0.027,Yes,0.000,1193
PctSeasonal,survey_landscape_low_water_last_few,0.094,0.009,Yes,0.001,1193
PctSeasonal,survey_landscape_no_maintenance,-0.058,0.003,No,0.094,824
PctSeasonal,survey_landscape_nonirrigated,0.162,0.026,Yes,0.000,1193
PctSeasonal,survey_landscape_rebate_3,0.045,0.002,No,0.122,1193
PctSeasonal,survey_landscape_trees_and_shrubs,0.317,0.101,Yes,0.000,1193
PctSeasonal,survey_landscape_turf,0.367,0.135,Yes,0.000,1193
PctSeasonal,survey_landscaper_waters,-0.060,0.004,No,0.423,180
PctSeasonal,survey_leak_irrigation,0.095,0.009,Yes,0.001,1193
PctSeasonal,survey_leak_irrigation_repaired,0.243,0.059,Yes,0.000,1193
PctSeasonal,survey_leak_other,-0.010,0.000,No,0.742,1193
PctSeasonal,survey_leak_pool,0.040,0.002,No,0.166,1193
PctSeasonal,survey_leak_toilet,-0.029,0.001,No,0.311,1193
PctSeasonal,Adultsincludingyouage18,-0.121,0.015,Yes,0.000,1161
PctSeasonal,survey_number_of_bathtub_only,-0.039,0.001,No,0.285,771
PctSeasonal,survey_number_of_bathtub_showers,-0.005,0.000,No,0.861,1156
PctSeasonal,survey_number_of_bathtubs,-0.032,0.001,No,0.269,1166
PctSeasonal,Howmanybedroomsdoesthishousehave,0.094,0.009,Yes,0.001,1180
PctSeasonal,Childrenage312,-0.100,0.010,Yes,0.001,1161
PctSeasonal,InfantsorToddlersunderage3,-0.046,0.002,No,0.114,1161
PctSeasonal,survey_number_of_shower_only,0.167,0.028,Yes,0.000,1006
PctSeasonal,survey_number_of_showers,0.133,0.018,Yes,0.000,1177
PctSeasonal,survey_number_of_showers_hydra,0.003,0.000,No,0.911,1114
PctSeasonal,survey_number_of_showers_rain,0.003,0.000,No,0.924,1039
PctSeasonal,survey_number_of_showers_spray,-0.011,0.000,No,0.726,1079
PctSeasonal,Teenagersage1317,-0.073,0.005,Yes,0.013,1161
PctSeasonal,survey_number_of_toilets,0.170,0.029,Yes,0.000,1174
PctSeasonal,survey_number_of_toilets_16,0.109,0.012,Yes,0.006,644
PctSeasonal,survey_number_of_toilets_dual,0.080,0.006,No,0.111,399
PctSeasonal,survey_number_of_toilets_GT16,0.062,0.004,No,0.100,712
PctSeasonal,survey_number_of_toilets_HET,0.081,0.007,No,0.072,497
PctSeasonal,survey_number_of_utility_sink,0.130,0.017,Yes,0.000,847
PctSeasonal,survey_number_of_whirlpools,0.037,0.001,No,0.315,757
PctSeasonal,survey_other_features,0.081,0.007,Yes,0.007,1097
PctSeasonal,survey_participant,-0.018,0.000,No,0.545,1193
PctSeasonal,survey_pets,0.008,0.000,No,0.797,1139
PctSeasonal,survey_pool,0.024,0.001,No,0.440,1062
PctSeasonal,survey_program_participation_3,0.091,0.008,Yes,0.002,1174
PctSeasonal,survey_rain_barrel,0.044,0.002,No,0.130,1193
PctSeasonal,survey_rain_barrel_last_few,0.014,0.000,No,0.638,1193
PctSeasonal,survey_renter,-0.105,0.011,Yes,0.000,1175
PctSeasonal,survey_replaced_clothes_washer_10,0.058,0.003,Yes,0.048,1152
PctSeasonal,survey_replaced_clothes_washer_HE,0.105,0.011,Yes,0.000,1193
PctSeasonal,survey_replaced_dishwasher_10,0.103,0.011,Yes,0.001,1125
PctSeasonal,survey_replaced_dishwasher_HE,0.089,0.008,Yes,0.002,1193
PctSeasonal,survey_replaced_showerheads_10,0.069,0.005,Yes,0.020,1150
PctSeasonal,survey_replaced_showerheads_LF,0.113,0.013,Yes,0.000,1193
PctSeasonal,survey_replaced_toilets_10,0.027,0.001,No,0.365,1136
PctSeasonal,survey_replaced_toilets_last_few,0.041,0.002,No,0.157,1193
PctSeasonal,survey_retrofit_rebate_3,0.063,0.004,Yes,0.031,1193
PctSeasonal,survey_roof_direction,0.053,0.003,No,0.066,1193
PctSeasonal,survey_shower_bucket,0.054,0.003,No,0.061,1193
PctSeasonal,survey_showers_not_at_home,0.025,0.001,No,0.390,1172
PctSeasonal,survey_spa_indoor,0.055,0.003,No,0.064,1121
PctSeasonal,survey_spa_or_hot_tub_outdoor,0.068,0.005,Yes,0.019,1181
PctSeasonal,survey_stream,-0.003,0.000,No,0.931,1193
PctSeasonal,survey_toilet_inserts,-0.040,0.002,No,0.170,1193
PctSeasonal,survey_treatment,0.060,0.004,Yes,0.046,1119
PctSeasonal,survey_water_feature_indoor,0.014,0.000,No,0.641,1120
PctSeasonal,survey_water_feature_outdoor,0.181,0.033,No,0.117,76
PctSeasonal,survey_well,-0.058,0.003,Yes,0.043,1193
PremiseYear,survey_age_of_home,-0.584,0.341,Yes,0.000,338
PremiseYear,survey_income,0.382,0.146,Yes,0.000,291
PremiseYear,survey_year,0.000,0.000,No,1.000,346
PremiseYear,survey_year_built,0.584,0.341,Yes,0.000,338
PremiseYear,survey_years_in_home,-0.284,0.080,Yes,0.000,336
PremiseYear,SurveyID,0.059,0.003,No,0.062,1010
PremiseYear,reuws2_attitude_A,0.106,0.011,No,0.052,335
PremiseYear,reuws2_attitude_B,0.110,0.012,Yes,0.045,333
PremiseYear,reuws2_attitude_C,0.027,0.001,No,0.626,331
PremiseYear,reuws2_attitude_D,0.012,0.000,No,0.830,336
PremiseYear,reuws2_attitude_E,-0.059,0.004,No,0.279,336
PremiseYear,reuws2_attitude_F,-0.153,0.023,Yes,0.005,342
PremiseYear,reuws2_attitude_G,-0.125,0.016,Yes,0.021,341
PremiseYear,reuws2_attitude_H,-0.177,0.031,Yes,0.001,320
PremiseYear,reuws2_attitude_I,-0.005,0.000,No,0.934,323
PremiseYear,reuws2_attitude_J,-0.011,0.000,No,0.839,324
PremiseYear,reuws2_attitude_K,-0.110,0.012,Yes,0.045,333
PremiseYear,reuws2_attitude_L,0.076,0.006,No,0.170,328
PremiseYear,reuws2_attitude_M,-0.078,0.006,No,0.155,337
PremiseYear,reuws2_attitude_N,-0.086,0.007,No,0.115,335
PremiseYear,reuws2_attitude_O,-0.062,0.004,No,0.257,336
PremiseYear,reuws2_attitude_P,-0.006,0.000,No,0.907,334
PremiseYear,reuws2_attitude_Q,-0.053,0.003,No,0.340,330
PremiseYear,reuws2_attitude_R,-0.044,0.002,No,0.421,332
PremiseYear,reuws2_attitude_S,-0.070,0.005,No,0.204,332
PremiseYear,survey_car_washed,-0.081,0.007,No,0.135,340
PremiseYear,survey_drought,-0.086,0.007,No,0.114,338
PremiseYear,survey_highest_grade,0.127,0.016,Yes,0.019,342
PremiseYear,survey_hot_water_wait_bother,0.017,0.000,No,0.761,315
PremiseYear,survey_hot_water_waiting,-0.125,0.016,Yes,0.027,314
PremiseYear,survey_landscaper,0.114,0.013,Yes,0.044,313
PremiseYear,survey_manual_irrigation_pct,-0.199,0.040,Yes,0.000,312
PremiseYear,survey_spa_or_hot_tub_outdoor_filled,0.197,0.039,No,0.052,98
PremiseYear,survey_walk_washed,-0.124,0.015,Yes,0.023,336
PremiseYear,RandomSequence,-0.032,0.001,No,0.306,1010
PremiseYear,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.056,0.003,No,0.400,228
PremiseYear,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.103,0.011,No,0.060,334
PremiseYear,Wheredoyouthinkhomeownersusethemostwater,-0.024,0.001,No,0.651,344
PremiseYear,survey_adults_employed,0.050,0.003,No,0.356,342
PremiseYear,survey_aquarium,-0.033,0.001,No,0.559,319
PremiseYear,survey_audit_last_few,0.005,0.000,No,0.921,346
PremiseYear,survey_baths_per_week,0.012,0.000,No,0.822,342
PremiseYear,survey_canal_ditch,-0.022,0.001,No,0.678,346
PremiseYear,survey_car_washed_less_often,-0.115,0.013,Yes,0.033,346
PremiseYear,survey_clothes_washer_HE,0.190,0.036,Yes,0.001,332
PremiseYear,survey_clothes_washer_used_less,-0.045,0.002,No,0.407,346
PremiseYear,survey_conservation_last_few,-0.071,0.005,No,0.204,319
PremiseYear,survey_conservation_shower_short,-0.046,0.002,No,0.395,346
PremiseYear,survey_dishwasher,0.123,0.015,Yes,0.023,343
PremiseYear,survey_dishwasher_used_less,-0.118,0.014,Yes,0.028,346
PremiseYear,survey_disposal,0.119,0.014,Yes,0.027,345
PremiseYear,survey_disposal_used_less,-0.133,0.018,Yes,0.013,346
PremiseYear,survey_evap_cooler,-0.002,0.000,No,0.972,320
PremiseYear,survey_faucet_drips,-0.021,0.000,No,0.693,346
PremiseYear,survey_faucet_drips_repaired,-0.044,0.002,No,0.416,346
PremiseYear,survey_followed_guidelines,-0.060,0.004,No,0.269,346
PremiseYear,survey_garden_flower,-0.051,0.003,No,0.346,346
PremiseYear,survey_garden_veggie,0.057,0.003,No,0.290,346
PremiseYear,survey_giveaway_3,-0.039,0.002,No,0.470,346
PremiseYear,survey_gray_water,-0.032,0.001,No,0.556,346
PremiseYear,survey_gray_water_last_few,-0.048,0.002,No,0.370,346
PremiseYear,survey_greenhouse_indoor,-0.034,0.001,No,0.548,320
PremiseYear,survey_homies,-0.006,0.000,No,0.909,338
PremiseYear,survey_hot_water_electric,-0.435,0.189,Yes,0.000,346
PremiseYear,survey_hot_water_gas,0.444,0.197,Yes,0.000,346
PremiseYear,survey_hot_water_on_demand,0.289,0.084,Yes,0.000,316
PremiseYear,survey_hot_water_propane,0.000,0.000,Yes,0.000,346
PremiseYear,survey_hot_water_solar,-0.032,0.001,No,0.556,346
PremiseYear,survey_hot_water_tankless,-0.015,0.000,No,0.794,321
PremiseYear,survey_hot_water_wait,0.125,0.016,Yes,0.022,336
PremiseYear,survey_hot_water_wait_kitchen,-0.030,0.001,No,0.572,346
PremiseYear,survey_hot_water_wait_master_bath,-0.078,0.006,No,0.147,346
PremiseYear,survey_hot_water_wait_other_bath,-0.011,0.000,No,0.842,346
PremiseYear,survey_hot_water_wait_other_room,-0.012,0.000,No,0.817,346
PremiseYear,survey_household_pays,-0.008,0.000,No,0.877,344
PremiseYear,survey_humidifier,0.079,0.006,No,0.157,320
PremiseYear,survey_ice_maker,0.141,0.020,Yes,0.009,339
PremiseYear,survey_irrigation,0.089,0.008,No,0.101,341
PremiseYear,survey_irrigation_avoid_heat,-0.096,0.009,No,0.074,346
PremiseYear,survey_irrigation_inground,0.112,0.013,Yes,0.048,312
PremiseYear,survey_irrigation_inground_bfp,0.225,0.051,Yes,0.000,346
PremiseYear,survey_irrigation_inground_cycle,-0.012,0.000,No,0.831,346
PremiseYear,survey_irrigation_inground_drip,0.179,0.032,Yes,0.001,346
PremiseYear,survey_irrigation_inground_master,0.219,0.048,Yes,0.000,346
PremiseYear,survey_irrigation_inground_monitor,0.099,0.010,No,0.065,346
PremiseYear,survey_irrigation_inground_timer,0.176,0.031,Yes,0.001,346
PremiseYear,survey_irrigation_inground_timer_adjusted,0.006,0.000,No,0.932,216
PremiseYear,survey_irrigation_inground_wbic,0.115,0.013,Yes,0.032,346
PremiseYear,survey_irrigation_less_often,-0.033,0.001,No,0.547,346
PremiseYear,survey_irrigation_manual_override,-0.002,0.000,No,0.965,346
PremiseYear,survey_irrigation_sensor_rain,0.013,0.000,No,0.815,346
PremiseYear,survey_irrigation_sensor_soil,0.094,0.009,No,0.081,346
PremiseYear,survey_irrigation_timer_shortened_last_few,0.033,0.001,No,0.535,346
PremiseYear,survey_landscape_low_water,0.248,0.062,Yes,0.000,346
PremiseYear,survey_landscape_low_water_last_few,0.061,0.004,No,0.256,346
PremiseYear,survey_landscape_no_maintenance,-0.028,0.001,No,0.623,313
PremiseYear,survey_landscape_nonirrigated,0.135,0.018,Yes,0.012,346
PremiseYear,survey_landscape_rebate_3,-0.085,0.007,No,0.116,346
PremiseYear,survey_landscape_trees_and_shrubs,-0.061,0.004,No,0.260,346
PremiseYear,survey_landscape_turf,-0.204,0.041,Yes,0.000,346
PremiseYear,survey_landscaper_waters,-0.110,0.012,No,0.135,188
PremiseYear,survey_leak_irrigation,-0.026,0.001,No,0.633,346
PremiseYear,survey_leak_irrigation_repaired,0.088,0.008,No,0.104,346
PremiseYear,survey_leak_other,-0.010,0.000,No,0.857,346
PremiseYear,survey_leak_pool,0.077,0.006,No,0.152,346
PremiseYear,survey_leak_toilet,-0.039,0.001,No,0.475,346
PremiseYear,Adultsincludingyouage18,0.047,0.002,No,0.389,332
PremiseYear,survey_number_of_bathtub_only,0.014,0.000,No,0.837,222
PremiseYear,survey_number_of_bathtub_showers,-0.046,0.002,No,0.414,322
PremiseYear,survey_number_of_bathtubs,0.009,0.000,No,0.867,332
PremiseYear,Howmanybedroomsdoesthishousehave,0.210,0.044,Yes,0.000,343
PremiseYear,Childrenage312,0.096,0.009,No,0.081,332
PremiseYear,InfantsorToddlersunderage3,-0.025,0.001,No,0.645,332
PremiseYear,survey_number_of_shower_only,0.384,0.148,Yes,0.000,311
PremiseYear,survey_number_of_showers,0.373,0.139,Yes,0.000,338
PremiseYear,survey_number_of_showers_hydra,0.285,0.081,Yes,0.000,331
PremiseYear,survey_number_of_showers_rain,0.216,0.047,Yes,0.000,309
PremiseYear,survey_number_of_showers_spray,0.097,0.009,No,0.087,315
PremiseYear,Teenagersage1317,0.035,0.001,No,0.529,332
PremiseYear,survey_number_of_toilets,0.561,0.315,Yes,0.000,345
PremiseYear,survey_number_of_toilets_16,0.396,0.156,Yes,0.000,185
PremiseYear,survey_number_of_toilets_dual,-0.116,0.014,No,0.224,111
PremiseYear,survey_number_of_toilets_GT16,-0.391,0.153,Yes,0.000,177
PremiseYear,survey_number_of_toilets_HET,0.256,0.066,Yes,0.002,143
PremiseYear,survey_number_of_utility_sink,0.358,0.128,Yes,0.000,248
PremiseYear,survey_number_of_whirlpools,0.355,0.126,Yes,0.000,211
PremiseYear,survey_other_features,0.013,0.000,No,0.824,301
PremiseYear,survey_participant,-0.089,0.008,No,0.100,346
PremiseYear,survey_pets,-0.054,0.003,No,0.323,332
PremiseYear,survey_pool,0.205,0.042,Yes,0.000,332
PremiseYear,survey_pool_cover,-0.139,0.019,No,0.056,189
PremiseYear,survey_pool_cover_chemical,0.000,0.000,No,1.000,189
PremiseYear,survey_pool_cover_overnight,-0.103,0.011,No,0.157,189
PremiseYear,survey_pool_fill_automatic,0.207,0.043,Yes,0.005,187
PremiseYear,survey_program_participation_3,-0.112,0.012,Yes,0.040,339
PremiseYear,survey_rain_barrel,-0.051,0.003,No,0.345,346
PremiseYear,survey_rain_barrel_last_few,-0.079,0.006,No,0.142,346
PremiseYear,survey_renter,-0.047,0.002,No,0.381,343
PremiseYear,survey_replaced_clothes_washer_10,-0.115,0.013,Yes,0.036,334
PremiseYear,survey_replaced_clothes_washer_HE,0.026,0.001,No,0.636,346
PremiseYear,survey_replaced_dishwasher_10,-0.269,0.072,Yes,0.000,332
PremiseYear,survey_replaced_dishwasher_HE,-0.076,0.006,No,0.160,346
PremiseYear,survey_replaced_showerheads_10,-0.350,0.122,Yes,0.000,335
PremiseYear,survey_replaced_showerheads_LF,-0.084,0.007,No,0.120,346
PremiseYear,survey_replaced_toilets_10,-0.300,0.090,Yes,0.000,331
PremiseYear,survey_replaced_toilets_last_few,-0.187,0.035,Yes,0.000,346
PremiseYear,survey_retrofit_rebate_3,-0.106,0.011,Yes,0.048,346
PremiseYear,survey_roof_direction,0.044,0.002,No,0.418,346
PremiseYear,survey_shower_bucket,-0.098,0.010,No,0.068,346
PremiseYear,survey_showers_not_at_home,-0.064,0.004,No,0.237,342
PremiseYear,survey_spa_indoor,0.121,0.015,Yes,0.031,321
PremiseYear,survey_spa_or_hot_tub_outdoor,0.348,0.121,Yes,0.000,340
PremiseYear,survey_stream,0.000,0.000,Yes,0.000,346
PremiseYear,survey_toilet_inserts,-0.037,0.001,No,0.489,346
PremiseYear,survey_treatment,0.334,0.111,Yes,0.000,329
PremiseYear,survey_water_feature_indoor,-0.037,0.001,No,0.510,323
PremiseYear,survey_water_feature_outdoor,0.171,0.029,No,0.100,94
PremiseYear,survey_well,0.000,0.000,Yes,0.000,346
SeasonalKgal,survey_age_of_home,-0.004,0.000,No,0.893,1155
SeasonalKgal,survey_income,0.320,0.102,Yes,0.000,1038
SeasonalKgal,survey_other_sources_pct,-0.166,0.027,No,0.156,75
SeasonalKgal,survey_year,0.000,0.000,No,1.000,1193
SeasonalKgal,survey_year_built,0.004,0.000,No,0.893,1155
SeasonalKgal,survey_years_in_home,0.075,0.006,Yes,0.010,1155
SeasonalKgal,SurveyID,0.264,0.070,Yes,0.000,2926
SeasonalKgal,reuws2_attitude_A,0.024,0.001,No,0.424,1150
SeasonalKgal,reuws2_attitude_B,-0.022,0.000,No,0.454,1149
SeasonalKgal,reuws2_attitude_C,-0.019,0.000,No,0.530,1140
SeasonalKgal,reuws2_attitude_D,-0.078,0.006,Yes,0.008,1156
SeasonalKgal,reuws2_attitude_E,-0.080,0.006,Yes,0.007,1145
SeasonalKgal,reuws2_attitude_F,-0.091,0.008,Yes,0.002,1170
SeasonalKgal,reuws2_attitude_G,-0.056,0.003,No,0.058,1163
SeasonalKgal,reuws2_attitude_H,-0.115,0.013,Yes,0.000,1123
SeasonalKgal,reuws2_attitude_I,-0.012,0.000,No,0.687,1118
SeasonalKgal,reuws2_attitude_J,-0.083,0.007,Yes,0.005,1147
SeasonalKgal,reuws2_attitude_K,0.036,0.001,No,0.217,1146
SeasonalKgal,reuws2_attitude_L,0.009,0.000,No,0.771,1140
SeasonalKgal,reuws2_attitude_M,-0.065,0.004,Yes,0.026,1161
SeasonalKgal,reuws2_attitude_N,-0.090,0.008,Yes,0.002,1156
SeasonalKgal,reuws2_attitude_O,-0.002,0.000,No,0.943,1159
SeasonalKgal,reuws2_attitude_P,-0.060,0.004,Yes,0.043,1150
SeasonalKgal,reuws2_attitude_Q,-0.086,0.007,Yes,0.004,1148
SeasonalKgal,reuws2_attitude_R,-0.098,0.010,Yes,0.001,1149
SeasonalKgal,reuws2_attitude_S,0.027,0.001,No,0.357,1150
SeasonalKgal,survey_car_washed,-0.077,0.006,Yes,0.009,1174
SeasonalKgal,survey_drought,-0.111,0.012,Yes,0.000,1158
SeasonalKgal,survey_highest_grade,0.171,0.029,Yes,0.000,1162
SeasonalKgal,survey_hot_water_wait_bother,-0.036,0.001,No,0.240,1047
