var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_canal_ditch,Leakgpd,0.094,0.009,No,0.437,71
survey_canal_ditch,NonseasonalKgal,0.081,0.007,No,0.501,71
survey_canal_ditch,Othergpd,0.047,0.002,No,0.711,65
survey_canal_ditch,OutdoorGPD,0.183,0.033,No,0.139,67
survey_canal_ditch,SeasonalKgal,0.174,0.030,No,0.146,71
survey_canal_ditch,Showergpd,-0.035,0.001,No,0.774,70
survey_canal_ditch,Showerminutesperday,-0.070,0.005,No,0.566,70
survey_canal_ditch,Showersperday,-0.055,0.003,No,0.649,70
survey_canal_ditch,Survey_Car_Washed,-0.032,0.001,No,0.587,297
survey_canal_ditch,survey_home_value,0.013,0.000,No,0.838,251
survey_canal_ditch,survey_homies,-0.046,0.002,No,0.424,301
survey_canal_ditch,survey_household_income,0.055,0.003,No,0.395,246
survey_canal_ditch,survey_indoor_sqft,0.168,0.028,Yes,0.006,271
survey_canal_ditch,survey_irrigation_pct,0.102,0.010,No,0.109,249
survey_canal_ditch,survey_landscape_pct,0.085,0.007,No,0.184,244
survey_canal_ditch,survey_landscape_turf_pct,0.201,0.040,Yes,0.001,256
survey_canal_ditch,survey_number_of_adults,-0.029,0.001,No,0.610,302
survey_canal_ditch,survey_number_of_children,0.073,0.005,No,0.207,305
survey_canal_ditch,survey_number_of_teenagers,-0.002,0.000,No,0.976,305
survey_canal_ditch,survey_parcel_sqft,0.171,0.029,Yes,0.007,248
survey_canal_ditch,survey_walk_washed,0.088,0.008,No,0.129,301
survey_canal_ditch,survey_year_built,-0.103,0.011,No,0.081,290
survey_canal_ditch,survey_year_moved_in,-0.025,0.001,No,0.662,296
survey_canal_ditch,Toiletflushstdev,0.156,0.024,No,0.193,71
survey_canal_ditch,Toiletgpd,0.062,0.004,No,0.609,71
survey_canal_ditch,TotalGPD,0.180,0.032,No,0.133,71
survey_canal_ditch,survey_age_of_home,0.103,0.011,No,0.081,290
survey_canal_ditch,RandomSequence,-0.005,0.000,No,0.930,305
survey_canal_ditch,pct_flushes_gt_2_2,0.090,0.008,No,0.456,71
survey_canal_ditch,pct_flushes_lt_2_2,-0.090,0.008,No,0.456,71
survey_car_washed_less_often,survey_cistern,0.070,0.005,No,0.221,305
survey_car_washed_less_often,survey_clothes_washer,0.039,0.002,Yes,0.003,5548
survey_car_washed_less_often,survey_clothes_washer_front,0.014,0.000,No,0.321,4885
survey_car_washed_less_often,survey_clothes_washer_top,0.042,0.002,Yes,0.002,5536
survey_car_washed_less_often,survey_clothes_washer_used_less,0.211,0.044,Yes,0.000,5574
survey_car_washed_less_often,survey_conservation,0.183,0.033,Yes,0.000,5318
survey_car_washed_less_often,survey_conservation_shower_short,0.242,0.058,Yes,0.000,5574
survey_car_washed_less_often,survey_dishwasher,-0.002,0.000,No,0.900,5438
survey_car_washed_less_often,survey_dishwasher_used_less,0.157,0.025,Yes,0.000,5574
survey_car_washed_less_often,survey_disposal,-0.007,0.000,No,0.582,5467
survey_car_washed_less_often,survey_disposal_used_less,0.177,0.031,Yes,0.000,5574
survey_car_washed_less_often,survey_evap_cooler,-0.021,0.000,No,0.142,5113
survey_car_washed_less_often,survey_faucet_drips_repaired,0.195,0.038,Yes,0.000,5574
survey_car_washed_less_often,survey_floors,-0.057,0.003,Yes,0.000,5506
survey_car_washed_less_often,survey_garden_flower,0.003,0.000,No,0.853,5387
survey_car_washed_less_often,survey_garden_veggie,0.018,0.000,No,0.186,5229
survey_car_washed_less_often,survey_gray_water_last_few,0.066,0.004,Yes,0.000,5574
survey_car_washed_less_often,survey_greenhouse,0.016,0.000,No,0.247,5142
survey_car_washed_less_often,survey_has_alternative_source,0.025,0.001,No,0.665,305
survey_car_washed_less_often,survey_has_apartment,-0.013,0.000,No,0.323,5493
survey_car_washed_less_often,survey_has_been_audited,0.036,0.001,Yes,0.007,5574
survey_car_washed_less_often,survey_hot_tub,-0.014,0.000,No,0.314,5138
survey_car_washed_less_often,survey_hot_water_solar,-0.009,0.000,No,0.517,5574
survey_car_washed_less_often,survey_hot_water_tankless,-0.017,0.000,No,0.204,5574
survey_car_washed_less_often,survey_household_pays,-0.024,0.001,No,0.075,5527
survey_car_washed_less_often,survey_humidifier,-0.029,0.001,Yes,0.033,5574
survey_car_washed_less_often,survey_ice_maker,-0.009,0.000,No,0.503,5574
survey_car_washed_less_often,survey_irrigation,-0.001,0.000,No,0.943,5574
survey_car_washed_less_often,survey_irrigation_avoid_heat,0.162,0.026,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_efficient_system_installed,0.039,0.002,Yes,0.004,5574
survey_car_washed_less_often,survey_irrigation_hand,0.062,0.004,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_HOA,0.003,0.000,No,0.820,5574
survey_car_washed_less_often,survey_irrigation_hose_sprinkler,0.003,0.000,No,0.810,5574
survey_car_washed_less_often,survey_irrigation_inground,-0.013,0.000,No,0.318,5574
survey_car_washed_less_often,survey_irrigation_inground_back,-0.013,0.000,No,0.323,5574
survey_car_washed_less_often,Survey_Irrigation_InGround_Back_Automatic,-0.038,0.001,Yes,0.005,5574
survey_car_washed_less_often,survey_irrigation_inground_cycle,0.064,0.004,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_inground_drip,-0.025,0.001,No,0.062,5574
survey_car_washed_less_often,survey_irrigation_inground_front,-0.008,0.000,No,0.566,5574
survey_car_washed_less_often,Survey_Irrigation_InGround_Front_Automatic,-0.048,0.002,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_inground_timer,-0.045,0.002,Yes,0.001,5574
survey_car_washed_less_often,survey_irrigation_inground_timer_adjusted_conservation,0.061,0.004,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_less_often,0.309,0.095,Yes,0.000,5574
survey_car_washed_less_often,survey_irrigation_other,-0.025,0.001,No,0.061,5574
survey_car_washed_less_often,survey_irrigation_sensor_rain,0.026,0.001,No,0.076,4847
survey_car_washed_less_often,survey_irrigation_sensor_soil,0.015,0.000,No,0.281,4847
survey_car_washed_less_often,survey_irrigation_soaker,-0.023,0.001,No,0.080,5574
survey_car_washed_less_often,survey_irrigation_xeri,0.055,0.003,Yes,0.000,5574
survey_car_washed_less_often,survey_number_of_adults_summer,0.066,0.004,Yes,0.000,5530
survey_car_washed_less_often,survey_number_of_adults_winter,0.066,0.004,Yes,0.000,5534
survey_car_washed_less_often,survey_number_of_bathroom_sinks,-0.024,0.001,No,0.079,5527
survey_car_washed_less_often,survey_number_of_bathtub_only,-0.017,0.000,No,0.294,3652
survey_car_washed_less_often,survey_number_of_bathtub_showers,0.033,0.001,Yes,0.015,5409
survey_car_washed_less_often,survey_number_of_bathtubs,0.014,0.000,No,0.293,5574
survey_car_washed_less_often,survey_number_of_children_summer,0.025,0.001,No,0.064,5574
survey_car_washed_less_often,survey_number_of_children_winter,0.027,0.001,Yes,0.041,5574
survey_car_washed_less_often,survey_number_of_kitchen_sinks,0.010,0.000,No,0.451,5545
survey_car_washed_less_often,survey_number_of_shower_only,-0.002,0.000,No,0.893,4724
survey_car_washed_less_often,survey_number_of_showers,0.018,0.000,No,0.188,5574
survey_car_washed_less_often,survey_number_of_showers_lfsh,0.051,0.003,Yes,0.000,5149
survey_car_washed_less_often,survey_number_of_teenagers_summer,0.036,0.001,Yes,0.008,5574
survey_car_washed_less_often,survey_number_of_teenagers_winter,0.031,0.001,Yes,0.019,5574
survey_car_washed_less_often,survey_number_of_toilets,-0.020,0.000,No,0.131,5566
survey_car_washed_less_often,survey_number_of_toilets_16,0.016,0.000,No,0.270,4938
survey_car_washed_less_often,survey_number_of_utility_sinks,-0.026,0.001,No,0.082,4581
survey_car_washed_less_often,survey_number_of_whirlpools,-0.008,0.000,No,0.616,3786
survey_car_washed_less_often,survey_other_conservation,-0.018,0.000,No,0.181,5574
survey_car_washed_less_often,survey_other_sources,0.020,0.000,No,0.147,5347
survey_car_washed_less_often,survey_pool,0.015,0.000,No,0.282,5165
survey_car_washed_less_often,survey_pressure_regulator,0.047,0.002,Yes,0.001,4550
survey_car_washed_less_often,survey_rain_barrel,-0.005,0.000,No,0.706,5574
survey_car_washed_less_often,survey_renter,0.022,0.000,No,0.110,5498
survey_car_washed_less_often,survey_replaced_showerheads_LF,0.112,0.013,Yes,0.000,5574
survey_car_washed_less_often,survey_replaced_toilets_ulft,0.051,0.003,Yes,0.000,5574
survey_car_washed_less_often,survey_roof_direction,0.012,0.000,No,0.363,5532
survey_car_washed_less_often,survey_separate_meters,-0.042,0.002,Yes,0.004,4890
survey_car_washed_less_often,survey_SFR,0.011,0.000,No,0.425,5498
survey_car_washed_less_often,survey_stream,0.104,0.011,No,0.069,305
survey_car_washed_less_often,survey_toilet_inserts,0.065,0.004,Yes,0.000,5574
survey_car_washed_less_often,survey_treatment,0.029,0.001,Yes,0.034,5194
survey_car_washed_less_often,survey_water_feature_outdoor,-0.009,0.000,No,0.495,5574
survey_car_washed_less_often,survey_water_feature_outdoor_fountain,-0.006,0.000,No,0.668,5574
survey_car_washed_less_often,survey_water_feature_outdoor_pond,-0.005,0.000,No,0.690,5574
survey_car_washed_less_often,survey_well,-0.028,0.001,No,0.631,305
survey_car_washed_less_often,reuws1_attitude_A,0.108,0.012,Yes,0.000,5399
survey_car_washed_less_often,survey_drought,0.077,0.006,Yes,0.000,4267
survey_car_washed_less_often,survey_highest_grade,-0.033,0.001,Yes,0.017,5357
survey_car_washed_less_often,AnnualKgal,0.009,0.000,No,0.525,5106
survey_car_washed_less_often,Averageclotheswasherloadgal,0.035,0.001,No,0.239,1160
survey_car_washed_less_often,Averageshowergal,-0.024,0.001,No,0.414,1178
survey_car_washed_less_often,Averageshowermodeflowgpm,-0.052,0.003,No,0.073,1178
survey_car_washed_less_often,Averageshowerseconds,0.029,0.001,No,0.324,1178
survey_car_washed_less_often,Averagetoiletflushvolume,-0.007,0.000,No,0.805,1187
survey_car_washed_less_often,Bathtubgpd,-0.028,0.001,No,0.451,725
survey_car_washed_less_often,capita,0.070,0.005,Yes,0.000,5574
survey_car_washed_less_often,Clotheswashergpd,0.047,0.002,No,0.106,1160
survey_car_washed_less_often,Clotheswasherloadsperday,0.042,0.002,No,0.151,1160
survey_car_washed_less_often,Dishwashergpd,-0.014,0.000,No,0.664,906
survey_car_washed_less_often,Faucetgpd,0.142,0.020,Yes,0.000,1187
survey_car_washed_less_often,IndoorGPD,0.069,0.005,Yes,0.017,1187
survey_car_washed_less_often,irrigated_area_sqft,0.024,0.001,No,0.423,1130
survey_car_washed_less_often,Leakgpd,-0.015,0.000,No,0.600,1184
survey_car_washed_less_often,NonseasonalKgal,0.069,0.005,Yes,0.017,1188
survey_car_washed_less_often,Othergpd,0.010,0.000,No,0.753,1099
survey_car_washed_less_often,OutdoorGPD,0.004,0.000,No,0.898,1146
survey_car_washed_less_often,SeasonalKgal,-0.018,0.000,No,0.534,1188
survey_car_washed_less_often,Showergpd,0.052,0.003,No,0.074,1178
survey_car_washed_less_often,Showerminutesperday,0.083,0.007,Yes,0.004,1178
survey_car_washed_less_often,Showersperday,0.086,0.007,Yes,0.003,1178
survey_car_washed_less_often,Survey_Car_Washed,0.070,0.005,Yes,0.000,5485
survey_car_washed_less_often,survey_home_value,-0.043,0.002,Yes,0.003,4735
survey_car_washed_less_often,survey_homies,0.018,0.000,No,0.184,5465
survey_car_washed_less_often,survey_household_income,-0.061,0.004,Yes,0.000,4564
survey_car_washed_less_often,survey_indoor_sqft,-0.038,0.001,Yes,0.007,4984
survey_car_washed_less_often,survey_irrigation_pct,-0.051,0.003,Yes,0.000,4769
survey_car_washed_less_often,survey_landscape_pct,-0.025,0.001,No,0.093,4470
survey_car_washed_less_often,survey_landscape_turf_pct,-0.071,0.005,Yes,0.000,4495
survey_car_washed_less_often,survey_monthly_rent,0.067,0.004,No,0.120,546
survey_car_washed_less_often,survey_number_of_adults,0.067,0.005,Yes,0.000,5545
survey_car_washed_less_often,survey_number_of_children,0.026,0.001,No,0.050,5574
survey_car_washed_less_often,survey_number_of_teenagers,0.034,0.001,Yes,0.011,5574
survey_car_washed_less_often,survey_parcel_sqft,-0.015,0.000,No,0.331,4405
survey_car_washed_less_often,survey_walk_washed,0.008,0.000,No,0.551,5476
survey_car_washed_less_often,survey_year_built,0.017,0.000,No,0.211,5330
survey_car_washed_less_often,survey_year_moved_in,0.008,0.000,No,0.570,5443
survey_car_washed_less_often,Toiletflushstdev,0.029,0.001,No,0.321,1186
survey_car_washed_less_often,Toiletgpd,0.081,0.007,Yes,0.005,1187
survey_car_washed_less_often,TotalGPD,0.019,0.000,No,0.511,1187
survey_car_washed_less_often,survey_age_of_home,-0.017,0.000,No,0.211,5330
survey_car_washed_less_often,RandomSequence,-0.008,0.000,No,0.531,5574
survey_car_washed_less_often,pct_flushes_gt_2_2,0.000,0.000,No,0.993,1187
survey_car_washed_less_often,pct_flushes_lt_2_2,-0.000,0.000,No,0.993,1187
survey_cistern,survey_clothes_washer,0.037,0.001,No,0.521,303
survey_cistern,survey_clothes_washer_front,0.066,0.004,No,0.281,269
survey_cistern,survey_clothes_washer_top,0.043,0.002,No,0.455,302
survey_cistern,survey_clothes_washer_used_less,-0.083,0.007,No,0.147,305
survey_cistern,survey_conservation,0.053,0.003,No,0.364,296
survey_cistern,survey_conservation_shower_short,0.024,0.001,No,0.681,305
survey_cistern,survey_dishwasher,0.057,0.003,No,0.328,301
survey_cistern,survey_dishwasher_used_less,0.007,0.000,No,0.900,305
survey_cistern,survey_disposal,-0.083,0.007,No,0.153,300
survey_cistern,survey_disposal_used_less,-0.031,0.001,No,0.588,305
survey_cistern,survey_evap_cooler,-0.059,0.003,No,0.327,281
survey_cistern,survey_faucet_drips_repaired,0.041,0.002,No,0.474,305
survey_cistern,survey_floors,0.109,0.012,No,0.058,304
survey_cistern,survey_garden_flower,0.086,0.007,No,0.138,298
survey_cistern,survey_garden_veggie,0.080,0.006,No,0.177,290
survey_cistern,survey_gray_water_last_few,0.114,0.013,Yes,0.047,305
survey_cistern,survey_greenhouse,0.049,0.002,No,0.411,286
survey_cistern,survey_has_alternative_source,-0.196,0.038,Yes,0.001,305
survey_cistern,survey_has_apartment,-0.045,0.002,No,0.438,304
survey_cistern,survey_has_been_audited,-0.021,0.000,No,0.715,305
survey_cistern,survey_hot_tub,0.005,0.000,No,0.935,285
survey_cistern,survey_hot_water_solar,0.000,0.000,Yes,0.000,305
survey_cistern,survey_hot_water_tankless,-0.012,0.000,No,0.833,305
survey_cistern,survey_household_pays,0.000,0.000,Yes,0.000,303
survey_cistern,survey_humidifier,-0.021,0.000,No,0.715,305
survey_cistern,survey_ice_maker,-0.021,0.000,No,0.715,305
survey_cistern,survey_irrigation,0.073,0.005,No,0.201,305
survey_cistern,survey_irrigation_avoid_heat,0.032,0.001,No,0.574,305
survey_cistern,survey_irrigation_efficient_system_installed,0.206,0.043,Yes,0.000,305
survey_cistern,survey_irrigation_hand,0.166,0.027,Yes,0.004,305
survey_cistern,survey_irrigation_HOA,-0.012,0.000,No,0.833,305
survey_cistern,survey_irrigation_hose_sprinkler,-0.018,0.000,No,0.757,305
survey_cistern,survey_irrigation_inground,-0.139,0.019,Yes,0.015,305
survey_cistern,survey_irrigation_inground_back,-0.108,0.012,No,0.059,305
survey_cistern,Survey_Irrigation_InGround_Back_Automatic,-0.054,0.003,No,0.348,305
survey_cistern,survey_irrigation_inground_cycle,-0.017,0.000,No,0.766,305
survey_cistern,survey_irrigation_inground_drip,0.144,0.021,Yes,0.012,305
survey_cistern,survey_irrigation_inground_front,-0.155,0.024,Yes,0.007,305
survey_cistern,Survey_Irrigation_InGround_Front_Automatic,-0.100,0.010,No,0.081,305
survey_cistern,survey_irrigation_inground_timer,-0.081,0.007,No,0.157,305
survey_cistern,survey_irrigation_inground_timer_adjusted_conservation,-0.021,0.000,No,0.712,305
survey_cistern,survey_irrigation_less_often,0.153,0.023,Yes,0.008,305
survey_cistern,survey_irrigation_other,0.013,0.000,No,0.824,305
survey_cistern,survey_irrigation_sensor_rain,-0.039,0.002,No,0.537,253
survey_cistern,survey_irrigation_sensor_soil,-0.018,0.000,No,0.774,253
survey_cistern,survey_irrigation_soaker,0.074,0.005,No,0.199,305
survey_cistern,survey_irrigation_xeri,0.110,0.012,No,0.054,305
survey_cistern,survey_number_of_adults_summer,-0.048,0.002,No,0.408,302
survey_cistern,survey_number_of_adults_winter,-0.035,0.001,No,0.540,302
survey_cistern,survey_number_of_bathroom_sinks,-0.077,0.006,No,0.184,303
survey_cistern,survey_number_of_bathtub_only,-0.029,0.001,No,0.699,178
survey_cistern,survey_number_of_bathtub_showers,-0.034,0.001,No,0.561,297
survey_cistern,survey_number_of_bathtubs,-0.067,0.004,No,0.244,305
survey_cistern,survey_number_of_children_summer,-0.035,0.001,No,0.542,305
survey_cistern,survey_number_of_children_winter,-0.034,0.001,No,0.558,305
survey_cistern,survey_number_of_kitchen_sinks,-0.036,0.001,No,0.532,303
survey_cistern,survey_number_of_shower_only,-0.021,0.000,No,0.745,244
survey_cistern,survey_number_of_showers,-0.059,0.003,No,0.304,305
survey_cistern,survey_number_of_showers_lfsh,-0.004,0.000,No,0.951,282
survey_cistern,survey_number_of_teenagers_summer,-0.074,0.005,No,0.200,305
survey_cistern,survey_number_of_teenagers_winter,-0.074,0.005,No,0.199,305
survey_cistern,survey_number_of_toilets,-0.071,0.005,No,0.219,305
survey_cistern,survey_number_of_toilets_16,-0.057,0.003,No,0.350,267
survey_cistern,survey_number_of_utility_sinks,0.039,0.002,No,0.532,258
survey_cistern,survey_number_of_whirlpools,0.020,0.000,No,0.783,195
survey_cistern,survey_other_conservation,-0.036,0.001,No,0.536,305
survey_cistern,survey_other_sources,0.000,0.000,Yes,0.000,305
survey_cistern,survey_pool,-0.032,0.001,No,0.592,285
survey_cistern,survey_pressure_regulator,-0.037,0.001,No,0.556,252
survey_cistern,survey_rain_barrel,-0.071,0.005,No,0.216,305
survey_cistern,survey_renter,-0.064,0.004,No,0.267,299
survey_cistern,survey_replaced_showerheads_LF,0.144,0.021,Yes,0.012,305
survey_cistern,survey_replaced_toilets_ulft,-0.051,0.003,No,0.378,305
survey_cistern,survey_roof_direction,-0.059,0.004,No,0.328,274
survey_cistern,survey_separate_meters,0.121,0.015,Yes,0.043,280
survey_cistern,survey_SFR,0.006,0.000,No,0.913,305
survey_cistern,survey_stream,-0.017,0.000,No,0.766,305
survey_cistern,survey_toilet_inserts,0.088,0.008,No,0.126,305
survey_cistern,survey_treatment,0.009,0.000,No,0.887,283
survey_cistern,survey_water_feature_outdoor,0.184,0.034,Yes,0.001,305
survey_cistern,survey_water_feature_outdoor_fountain,0.184,0.034,Yes,0.001,305
survey_cistern,survey_water_feature_outdoor_pond,0.101,0.010,No,0.079,305
survey_cistern,survey_well,-0.172,0.030,Yes,0.003,305
survey_cistern,reuws1_attitude_A,0.114,0.013,No,0.051,293
survey_cistern,survey_drought,-0.026,0.001,No,0.684,245
survey_cistern,survey_highest_grade,0.044,0.002,No,0.452,289
survey_cistern,AnnualKgal,-0.088,0.008,No,0.138,287
survey_cistern,Averageclotheswasherloadgal,-0.046,0.002,No,0.707,69
survey_cistern,Averageshowergal,0.088,0.008,No,0.468,70
survey_cistern,Averageshowermodeflowgpm,-0.076,0.006,No,0.531,70
survey_cistern,Averageshowerseconds,0.195,0.038,No,0.106,70
survey_cistern,Averagetoiletflushvolume,0.100,0.010,No,0.407,71
survey_cistern,capita,-0.068,0.005,No,0.236,305
survey_cistern,Clotheswashergpd,-0.038,0.001,No,0.754,69
survey_cistern,Clotheswasherloadsperday,-0.024,0.001,No,0.846,69
survey_cistern,Faucetgpd,-0.072,0.005,No,0.553,71
survey_cistern,IndoorGPD,-0.086,0.007,No,0.473,71
survey_cistern,irrigated_area_sqft,-0.069,0.005,No,0.571,69
survey_cistern,Leakgpd,-0.125,0.016,No,0.297,71
survey_cistern,NonseasonalKgal,-0.084,0.007,No,0.484,71
survey_cistern,Othergpd,-0.059,0.003,No,0.643,65
survey_cistern,OutdoorGPD,-0.057,0.003,No,0.647,67
survey_cistern,SeasonalKgal,-0.070,0.005,No,0.560,71
survey_cistern,Showergpd,0.012,0.000,No,0.919,70
survey_cistern,Showerminutesperday,0.061,0.004,No,0.614,70
survey_cistern,Showersperday,0.007,0.000,No,0.955,70
survey_cistern,Survey_Car_Washed,-0.022,0.000,No,0.706,297
survey_cistern,survey_home_value,-0.042,0.002,No,0.512,251
survey_cistern,survey_homies,-0.076,0.006,No,0.190,301
survey_cistern,survey_household_income,-0.012,0.000,No,0.848,246
