var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation_inground_back,survey_dishwasher,0.307,0.094,Yes,0.000,5438
survey_irrigation_inground_back,survey_pool,0.214,0.046,Yes,0.000,5165
survey_irrigation_inground_back,survey_hot_tub,0.134,0.018,Yes,0.000,5138
survey_irrigation_inground_back,survey_evap_cooler,0.035,0.001,Yes,0.012,5113
survey_irrigation_inground_back,survey_pressure_regulator,0.224,0.050,Yes,0.000,4550
survey_irrigation_inground_back,survey_treatment,0.036,0.001,Yes,0.009,5194
survey_irrigation_inground_back,survey_greenhouse,0.012,0.000,No,0.388,5142
survey_irrigation_inground_back,survey_garden_flower,0.040,0.002,Yes,0.003,5387
survey_irrigation_inground_back,survey_garden_veggie,-0.030,0.001,Yes,0.032,5229
survey_irrigation_inground_back,survey_clothes_washer,0.082,0.007,Yes,0.000,5548
survey_irrigation_inground_back,survey_aquarium,-0.006,0.000,No,0.628,5574
survey_irrigation_inground_back,survey_hot_water_solar,0.014,0.000,No,0.311,5574
survey_irrigation_inground_back,survey_humidifier,-0.002,0.000,No,0.881,5574
survey_irrigation_inground_back,survey_ice_maker,0.047,0.002,Yes,0.000,5574
survey_irrigation_inground_back,survey_hot_water_tankless,0.009,0.000,No,0.485,5574
survey_irrigation_inground_back,survey_water_feature_outdoor_fountain,0.043,0.002,Yes,0.001,5574
survey_irrigation_inground_back,survey_water_feature_outdoor_pond,0.034,0.001,Yes,0.012,5574
survey_irrigation_inground_back,survey_water_feature_outdoor,0.054,0.003,Yes,0.000,5574
survey_irrigation_inground_back,survey_number_of_showers_lfsh,0.192,0.037,Yes,0.000,5149
survey_irrigation_inground_back,survey_number_of_toilets_16,0.145,0.021,Yes,0.000,4938
survey_irrigation_inground_back,survey_other_sources,-0.036,0.001,Yes,0.008,5347
survey_irrigation_inground_back,survey_canal_ditch,-0.150,0.023,Yes,0.009,305
survey_irrigation_inground_back,survey_cistern,-0.108,0.012,No,0.059,305
survey_irrigation_inground_back,survey_well,0.254,0.064,Yes,0.000,305
survey_irrigation_inground_back,survey_stream,-0.055,0.003,No,0.338,305
survey_irrigation_inground_back,survey_has_alternative_source,-0.133,0.018,Yes,0.020,305
survey_irrigation_inground_back,survey_rain_barrel,-0.055,0.003,Yes,0.000,5574
survey_irrigation_inground_back,survey_roof_direction,-0.057,0.003,Yes,0.000,5532
survey_irrigation_inground_back,survey_irrigation,0.275,0.075,Yes,0.000,5574
survey_irrigation_inground_back,survey_irrigation_inground,0.926,0.857,Yes,0.000,5574
survey_irrigation_inground_back,survey_irrigation_HOA,-0.000,0.000,No,0.976,5574
survey_irrigation_inground_back,Survey_Irrigation_InGround_Front_Automatic,0.643,0.414,Yes,0.000,5574
survey_irrigation_inground_back,Survey_Irrigation_InGround_Back_Automatic,0.760,0.578,Yes,0.000,5574
survey_irrigation_inground_back,survey_irrigation_inground_timer,0.731,0.535,Yes,0.000,5574
survey_irrigation_inground_back,survey_irrigation_sensor_rain,0.140,0.020,Yes,0.000,4847
survey_irrigation_inground_back,survey_irrigation_sensor_soil,0.064,0.004,Yes,0.000,4847
survey_irrigation_inground_back,survey_conservation,0.018,0.000,No,0.179,5318
survey_irrigation_inground_back,survey_SFR,0.092,0.008,Yes,0.000,5498
survey_irrigation_inground_back,survey_has_apartment,-0.048,0.002,Yes,0.000,5493
survey_irrigation_inground_back,survey_separate_meters,-0.006,0.000,No,0.664,4890
survey_irrigation_inground_back,survey_household_pays,-0.043,0.002,Yes,0.001,5527
survey_irrigation_inground_back,survey_adults_employed,0.018,0.000,No,0.183,5465
survey_irrigation_inground_back,survey_floors,0.016,0.000,No,0.231,5506
survey_irrigation_inground_back,survey_renter,-0.100,0.010,Yes,0.000,5498
survey_irrigation_inground_back,reuws1_attitude_A,-0.035,0.001,Yes,0.009,5399
survey_irrigation_inground_back,survey_drought,0.057,0.003,Yes,0.000,4267
survey_irrigation_inground_back,survey_highest_grade,0.225,0.051,Yes,0.000,5357
survey_irrigation_inground_back,irrigated_area_sqft,0.085,0.007,Yes,0.004,1130
survey_irrigation_inground_back,Q3,0.125,0.016,Yes,0.000,5259
survey_irrigation_inground_back,Q4no,-0.086,0.007,Yes,0.000,5573
survey_irrigation_inground_back,Q4year,0.128,0.016,Yes,0.000,5574
survey_irrigation_inground_back,Q5no,-0.301,0.091,Yes,0.000,5574
survey_irrigation_inground_back,Q5year,0.269,0.072,Yes,0.000,5574
survey_irrigation_inground_back,Q6,-0.057,0.003,Yes,0.000,5574
survey_irrigation_inground_back,Q13,0.374,0.140,Yes,0.000,5422
survey_irrigation_inground_back,Q14,0.402,0.162,Yes,0.000,5414
survey_irrigation_inground_back,Q20,0.249,0.062,Yes,0.000,5574
survey_irrigation_inground_back,Q23no,-0.138,0.019,Yes,0.000,5574
survey_irrigation_inground_back,Q23length,0.208,0.043,Yes,0.000,5574
survey_irrigation_inground_back,Q23width,0.195,0.038,Yes,0.000,5574
survey_irrigation_inground_back,Q23depth,0.195,0.038,Yes,0.000,5574
survey_irrigation_inground_back,survey_year,0.000,0.000,No,1.000,5574
survey_irrigation_inground_back,survey_parcel_sqft,0.181,0.033,Yes,0.000,4405
survey_irrigation_inground_back,survey_landscape_pct,0.014,0.000,No,0.351,4470
survey_irrigation_inground_back,survey_landscape_turf_pct,-0.063,0.004,Yes,0.000,4495
survey_irrigation_inground_back,survey_irrigation_pct,0.307,0.094,Yes,0.000,4769
survey_irrigation_inground_back,Survey_Car_Washed,0.006,0.000,No,0.648,5485
survey_irrigation_inground_back,survey_walk_washed,0.101,0.010,Yes,0.000,5476
survey_irrigation_inground_back,survey_number_of_adults,0.022,0.000,No,0.108,5545
survey_irrigation_inground_back,survey_number_of_teenagers,0.015,0.000,No,0.273,5574
survey_irrigation_inground_back,survey_number_of_children,0.046,0.002,Yes,0.001,5574
survey_irrigation_inground_back,capita,0.051,0.003,Yes,0.000,5574
survey_irrigation_inground_back,survey_homies,-0.003,0.000,No,0.809,5465
survey_irrigation_inground_back,survey_year_built,0.279,0.078,Yes,0.000,5330
survey_irrigation_inground_back,survey_year_moved_in,0.114,0.013,Yes,0.000,5443
survey_irrigation_inground_back,survey_indoor_sqft,0.335,0.112,Yes,0.000,4984
survey_irrigation_inground_back,survey_monthly_rent,0.388,0.151,Yes,0.000,546
survey_irrigation_inground_back,survey_home_value,0.339,0.115,Yes,0.000,4735
survey_irrigation_inground_back,survey_household_income,0.327,0.107,Yes,0.000,4564
survey_irrigation_inground_back,TraceLengthDays,0.078,0.006,Yes,0.007,1187
survey_irrigation_inground_back,TotalGPD,0.271,0.073,Yes,0.000,1187
survey_irrigation_inground_back,IndoorGPD,0.106,0.011,Yes,0.000,1187
survey_irrigation_inground_back,OutdoorGPD,0.263,0.069,Yes,0.000,1146
survey_irrigation_inground_back,Bathtubgpd,0.009,0.000,No,0.819,725
survey_irrigation_inground_back,Clotheswashergpd,0.090,0.008,Yes,0.002,1160
survey_irrigation_inground_back,Dishwashergpd,-0.002,0.000,No,0.947,906
survey_irrigation_inground_back,Faucetgpd,0.084,0.007,Yes,0.004,1187
survey_irrigation_inground_back,Leakgpd,0.063,0.004,Yes,0.029,1184
survey_irrigation_inground_back,Othergpd,-0.022,0.000,No,0.472,1099
survey_irrigation_inground_back,Showergpd,0.076,0.006,Yes,0.009,1178
survey_irrigation_inground_back,Toiletgpd,0.044,0.002,No,0.127,1187
survey_irrigation_inground_back,Averageclotheswasherloadgal,0.049,0.002,No,0.098,1160
survey_irrigation_inground_back,Clotheswasherloadsperday,0.079,0.006,Yes,0.007,1160
survey_irrigation_inground_back,Averageshowerseconds,0.019,0.000,No,0.506,1178
survey_irrigation_inground_back,Averageshowergal,0.060,0.004,Yes,0.039,1178
survey_irrigation_inground_back,Averageshowermodeflowgpm,0.039,0.002,No,0.178,1178
survey_irrigation_inground_back,Showersperday,0.060,0.004,Yes,0.041,1178
survey_irrigation_inground_back,Showerminutesperday,0.054,0.003,No,0.066,1178
survey_irrigation_inground_back,Averagetoiletflushvolume,-0.011,0.000,No,0.697,1187
survey_irrigation_inground_back,Toiletflushstdev,0.059,0.003,Yes,0.043,1186
survey_irrigation_inground_back,survey_age_of_home,-0.279,0.078,Yes,0.000,5330
survey_irrigation_inground_back,pct_flushes_gt_2_2,-0.034,0.001,No,0.248,1187
survey_irrigation_inground_back,pct_flushes_lt_2_2,0.034,0.001,No,0.248,1187
survey_irrigation_inground_back,RandomSequence,-0.016,0.000,No,0.230,5574
survey_irrigation_inground_back,NormalizedAnnual,0.305,0.093,Yes,0.000,5104
survey_irrigation_inground_back,NormalizedNonseasonal,0.105,0.011,Yes,0.000,1188
survey_irrigation_inground_back,NormalizedSeasonal,0.321,0.103,Yes,0.000,1063
survey_irrigation_inground_back,StandardizedAnnualresidualbyfamily,0.315,0.099,Yes,0.000,5075
survey_irrigation_inground_back,StandardizedNonseasonalresidualbyfamily,0.080,0.006,Yes,0.006,1188
survey_irrigation_inground_back,StandardizedSeasonalresidualbyfamily,0.311,0.097,Yes,0.000,1063
survey_irrigation_inground_drip,survey_irrigation_soaker,0.056,0.003,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_hose_sprinkler,-0.171,0.029,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_hand,-0.059,0.003,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_other,-0.009,0.000,No,0.510,5574
survey_irrigation_inground_drip,survey_conservation_shower_short,-0.029,0.001,Yes,0.033,5574
survey_irrigation_inground_drip,survey_replaced_showerheads_LF,-0.003,0.000,No,0.849,5574
survey_irrigation_inground_drip,survey_toilet_inserts,-0.010,0.000,No,0.478,5574
survey_irrigation_inground_drip,survey_replaced_toilets_ulft,0.041,0.002,Yes,0.002,5574
survey_irrigation_inground_drip,survey_disposal_used_less,0.053,0.003,Yes,0.000,5574
survey_irrigation_inground_drip,survey_dishwasher_used_less,0.099,0.010,Yes,0.000,5574
survey_irrigation_inground_drip,survey_clothes_washer_used_less,0.005,0.000,No,0.709,5574
survey_irrigation_inground_drip,survey_faucet_drips_repaired,-0.000,0.000,No,0.974,5574
survey_irrigation_inground_drip,survey_gray_water_last_few,0.002,0.000,No,0.863,5574
survey_irrigation_inground_drip,survey_car_washed_less_often,-0.025,0.001,No,0.062,5574
survey_irrigation_inground_drip,survey_irrigation_less_often,-0.070,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_avoid_heat,0.020,0.000,No,0.130,5574
survey_irrigation_inground_drip,survey_irrigation_xeri,0.240,0.058,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground_timer_adjusted_conservation,0.248,0.062,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_efficient_system_installed,0.368,0.135,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground_cycle,0.066,0.004,Yes,0.000,5574
survey_irrigation_inground_drip,survey_has_been_audited,0.048,0.002,Yes,0.000,5574
survey_irrigation_inground_drip,survey_other_conservation,0.009,0.000,No,0.503,5574
survey_irrigation_inground_drip,survey_number_of_adults_winter,-0.004,0.000,No,0.778,5534
survey_irrigation_inground_drip,survey_number_of_teenagers_winter,-0.020,0.000,No,0.142,5574
survey_irrigation_inground_drip,survey_number_of_children_winter,0.009,0.000,No,0.501,5574
survey_irrigation_inground_drip,survey_number_of_adults_summer,-0.025,0.001,No,0.060,5530
survey_irrigation_inground_drip,survey_number_of_teenagers_summer,-0.019,0.000,No,0.146,5574
survey_irrigation_inground_drip,survey_number_of_children_summer,0.007,0.000,No,0.611,5574
survey_irrigation_inground_drip,survey_number_of_toilets,0.162,0.026,Yes,0.000,5566
survey_irrigation_inground_drip,survey_number_of_bathtub_showers,0.109,0.012,Yes,0.000,5409
survey_irrigation_inground_drip,survey_number_of_bathtub_only,0.125,0.016,Yes,0.000,3652
survey_irrigation_inground_drip,survey_number_of_shower_only,0.112,0.013,Yes,0.000,4724
survey_irrigation_inground_drip,survey_number_of_whirlpools,0.100,0.010,Yes,0.000,3786
survey_irrigation_inground_drip,survey_number_of_bathroom_sinks,0.254,0.064,Yes,0.000,5527
survey_irrigation_inground_drip,survey_number_of_kitchen_sinks,0.004,0.000,No,0.774,5545
survey_irrigation_inground_drip,survey_number_of_utility_sinks,0.036,0.001,Yes,0.016,4581
survey_irrigation_inground_drip,survey_number_of_bathtubs,0.168,0.028,Yes,0.000,5574
survey_irrigation_inground_drip,survey_number_of_showers,0.186,0.035,Yes,0.000,5574
survey_irrigation_inground_drip,survey_disposal,0.200,0.040,Yes,0.000,5467
survey_irrigation_inground_drip,survey_clothes_washer_top,0.050,0.003,Yes,0.000,5536
survey_irrigation_inground_drip,survey_clothes_washer_front,-0.029,0.001,Yes,0.043,4885
survey_irrigation_inground_drip,survey_dishwasher,0.176,0.031,Yes,0.000,5438
survey_irrigation_inground_drip,survey_pool,0.218,0.047,Yes,0.000,5165
survey_irrigation_inground_drip,survey_hot_tub,0.088,0.008,Yes,0.000,5138
survey_irrigation_inground_drip,survey_evap_cooler,0.050,0.003,Yes,0.000,5113
survey_irrigation_inground_drip,survey_pressure_regulator,0.128,0.016,Yes,0.000,4550
survey_irrigation_inground_drip,survey_treatment,0.105,0.011,Yes,0.000,5194
survey_irrigation_inground_drip,survey_greenhouse,0.015,0.000,No,0.297,5142
survey_irrigation_inground_drip,survey_garden_flower,0.025,0.001,No,0.069,5387
survey_irrigation_inground_drip,survey_garden_veggie,0.003,0.000,No,0.838,5229
survey_irrigation_inground_drip,survey_clothes_washer,0.047,0.002,Yes,0.000,5548
survey_irrigation_inground_drip,survey_aquarium,-0.016,0.000,No,0.237,5574
survey_irrigation_inground_drip,survey_hot_water_solar,-0.012,0.000,No,0.354,5574
survey_irrigation_inground_drip,survey_humidifier,0.004,0.000,No,0.742,5574
survey_irrigation_inground_drip,survey_ice_maker,0.054,0.003,Yes,0.000,5574
survey_irrigation_inground_drip,survey_hot_water_tankless,0.024,0.001,No,0.068,5574
survey_irrigation_inground_drip,survey_water_feature_outdoor_fountain,0.074,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_water_feature_outdoor_pond,0.024,0.001,No,0.078,5574
survey_irrigation_inground_drip,survey_water_feature_outdoor,0.070,0.005,Yes,0.000,5574
survey_irrigation_inground_drip,survey_number_of_showers_lfsh,0.137,0.019,Yes,0.000,5149
survey_irrigation_inground_drip,survey_number_of_toilets_16,0.123,0.015,Yes,0.000,4938
survey_irrigation_inground_drip,survey_other_sources,-0.033,0.001,Yes,0.017,5347
survey_irrigation_inground_drip,survey_canal_ditch,-0.050,0.003,No,0.382,305
survey_irrigation_inground_drip,survey_cistern,0.144,0.021,Yes,0.012,305
survey_irrigation_inground_drip,survey_well,-0.009,0.000,No,0.878,305
survey_irrigation_inground_drip,survey_stream,-0.027,0.001,No,0.635,305
survey_irrigation_inground_drip,survey_has_alternative_source,-0.029,0.001,No,0.614,305
survey_irrigation_inground_drip,survey_rain_barrel,-0.024,0.001,No,0.069,5574
survey_irrigation_inground_drip,survey_roof_direction,-0.021,0.000,No,0.116,5532
survey_irrigation_inground_drip,survey_irrigation,0.139,0.019,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground,0.226,0.051,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_HOA,-0.016,0.000,No,0.241,5574
survey_irrigation_inground_drip,Survey_Irrigation_InGround_Front_Automatic,0.287,0.082,Yes,0.000,5574
survey_irrigation_inground_drip,Survey_Irrigation_InGround_Back_Automatic,0.336,0.113,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_inground_timer,0.324,0.105,Yes,0.000,5574
survey_irrigation_inground_drip,survey_irrigation_sensor_rain,0.076,0.006,Yes,0.000,4847
survey_irrigation_inground_drip,survey_irrigation_sensor_soil,0.066,0.004,Yes,0.000,4847
survey_irrigation_inground_drip,survey_conservation,0.009,0.000,No,0.512,5318
survey_irrigation_inground_drip,survey_SFR,0.015,0.000,No,0.252,5498
survey_irrigation_inground_drip,survey_has_apartment,-0.000,0.000,No,0.988,5493
survey_irrigation_inground_drip,survey_separate_meters,-0.062,0.004,Yes,0.000,4890
survey_irrigation_inground_drip,survey_household_pays,-0.029,0.001,Yes,0.030,5527
survey_irrigation_inground_drip,survey_adults_employed,0.020,0.000,No,0.149,5465
survey_irrigation_inground_drip,survey_floors,-0.080,0.006,Yes,0.000,5506
survey_irrigation_inground_drip,survey_renter,-0.091,0.008,Yes,0.000,5498
survey_irrigation_inground_drip,reuws1_attitude_A,0.011,0.000,No,0.420,5399
survey_irrigation_inground_drip,survey_drought,0.088,0.008,Yes,0.000,4267
survey_irrigation_inground_drip,survey_highest_grade,0.182,0.033,Yes,0.000,5357
survey_irrigation_inground_drip,irrigated_area_sqft,0.034,0.001,No,0.253,1130
survey_irrigation_inground_drip,Q3,0.102,0.010,Yes,0.000,5259
survey_irrigation_inground_drip,Q4no,-0.050,0.003,Yes,0.000,5573
survey_irrigation_inground_drip,Q4year,0.101,0.010,Yes,0.000,5574
survey_irrigation_inground_drip,Q5no,-0.171,0.029,Yes,0.000,5574
survey_irrigation_inground_drip,Q5year,0.197,0.039,Yes,0.000,5574
survey_irrigation_inground_drip,Q6,-0.026,0.001,No,0.051,5574
survey_irrigation_inground_drip,Q13,0.320,0.102,Yes,0.000,5422
survey_irrigation_inground_drip,Q14,0.239,0.057,Yes,0.000,5414
survey_irrigation_inground_drip,Q20,0.166,0.027,Yes,0.000,5574
survey_irrigation_inground_drip,Q23no,-0.131,0.017,Yes,0.000,5574
survey_irrigation_inground_drip,Q23length,0.190,0.036,Yes,0.000,5574
survey_irrigation_inground_drip,Q23width,0.172,0.029,Yes,0.000,5574
survey_irrigation_inground_drip,Q23depth,0.175,0.031,Yes,0.000,5574
survey_irrigation_inground_drip,survey_year,0.000,0.000,No,1.000,5574
survey_irrigation_inground_drip,survey_parcel_sqft,0.152,0.023,Yes,0.000,4405
survey_irrigation_inground_drip,survey_landscape_pct,-0.062,0.004,Yes,0.000,4470
survey_irrigation_inground_drip,survey_landscape_turf_pct,-0.130,0.017,Yes,0.000,4495
survey_irrigation_inground_drip,survey_irrigation_pct,0.044,0.002,Yes,0.002,4769
survey_irrigation_inground_drip,Survey_Car_Washed,-0.010,0.000,No,0.451,5485
survey_irrigation_inground_drip,survey_walk_washed,0.063,0.004,Yes,0.000,5476
survey_irrigation_inground_drip,survey_number_of_adults,-0.015,0.000,No,0.267,5545
survey_irrigation_inground_drip,survey_number_of_teenagers,-0.020,0.000,No,0.140,5574
survey_irrigation_inground_drip,survey_number_of_children,0.008,0.000,No,0.552,5574
survey_irrigation_inground_drip,capita,-0.008,0.000,No,0.542,5574
survey_irrigation_inground_drip,survey_homies,-0.034,0.001,Yes,0.012,5465
survey_irrigation_inground_drip,survey_year_built,0.253,0.064,Yes,0.000,5330
survey_irrigation_inground_drip,survey_year_moved_in,0.140,0.020,Yes,0.000,5443
survey_irrigation_inground_drip,survey_indoor_sqft,0.180,0.033,Yes,0.000,4984
survey_irrigation_inground_drip,survey_monthly_rent,0.144,0.021,Yes,0.001,546
survey_irrigation_inground_drip,survey_home_value,0.158,0.025,Yes,0.000,4735
survey_irrigation_inground_drip,survey_household_income,0.217,0.047,Yes,0.000,4564
survey_irrigation_inground_drip,TraceLengthDays,0.021,0.000,No,0.476,1187
survey_irrigation_inground_drip,TotalGPD,0.160,0.025,Yes,0.000,1187
survey_irrigation_inground_drip,IndoorGPD,0.010,0.000,No,0.723,1187
survey_irrigation_inground_drip,OutdoorGPD,0.167,0.028,Yes,0.000,1146
survey_irrigation_inground_drip,Bathtubgpd,-0.032,0.001,No,0.394,725
survey_irrigation_inground_drip,Clotheswashergpd,0.038,0.001,No,0.192,1160
survey_irrigation_inground_drip,Dishwashergpd,0.005,0.000,No,0.885,906
survey_irrigation_inground_drip,Faucetgpd,-0.012,0.000,No,0.685,1187
survey_irrigation_inground_drip,Leakgpd,0.018,0.000,No,0.535,1184
survey_irrigation_inground_drip,Othergpd,0.005,0.000,No,0.882,1099
survey_irrigation_inground_drip,Showergpd,-0.006,0.000,No,0.831,1178
survey_irrigation_inground_drip,Toiletgpd,-0.038,0.001,No,0.196,1187
survey_irrigation_inground_drip,Averageclotheswasherloadgal,0.059,0.003,Yes,0.046,1160
survey_irrigation_inground_drip,Clotheswasherloadsperday,0.022,0.000,No,0.462,1160
survey_irrigation_inground_drip,Averageshowerseconds,0.034,0.001,No,0.245,1178
survey_irrigation_inground_drip,Averageshowergal,0.021,0.000,No,0.470,1178
survey_irrigation_inground_drip,Averageshowermodeflowgpm,0.012,0.000,No,0.691,1178
survey_irrigation_inground_drip,Showersperday,0.006,0.000,No,0.843,1178
survey_irrigation_inground_drip,Showerminutesperday,0.005,0.000,No,0.861,1178
survey_irrigation_inground_drip,Averagetoiletflushvolume,-0.046,0.002,No,0.110,1187
survey_irrigation_inground_drip,Toiletflushstdev,0.005,0.000,No,0.856,1186
survey_irrigation_inground_drip,survey_age_of_home,-0.253,0.064,Yes,0.000,5330
